county,name,agency_collection_num,surv_year,collection_date,trap_nights,trap,trap_problem_bit,num_trap,sex,num_count,collection_type,code,site_latitude,site_longitude,collection_latitude,collection_longitude
Riverside,Coachella Valley MVCD,1633,2012,7/11/12 0:00,1,Carbon dioxide baited trap,FALSE,2,Females - Unfed,33,abundance,COAV,33.281944,-115.578611,33.281944,-115.578611
Riverside,Coachella Valley MVCD,1634,2012,7/11/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,13,abundance,COAV,33.540282,-116.112702,33.540282,-116.112702
Riverside,Coachella Valley MVCD,1635,2012,7/11/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.569223,-116.079206,33.569223,-116.079206
Riverside,Coachella Valley MVCD,1636,2012,7/11/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,5,abundance,COAV,33.462382,-116.061245,33.462382,-116.061245
Riverside,Coachella Valley MVCD,1676,2012,7/13/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,10,abundance,COAV,33.498956,-116.130198,33.498956,-116.130198
Riverside,Coachella Valley MVCD,1686,2012,7/17/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,18,abundance,COAV,33.48065,-116.112692,33.48065,-116.112692
Riverside,Coachella Valley MVCD,1688,2012,7/17/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.498956,-116.130198,33.498956,-116.130198
Riverside,Coachella Valley MVCD,1694,2012,7/17/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,9,abundance,COAV,33.525217,-116.095513,33.525217,-116.095513
Riverside,Coachella Valley MVCD,1695,2012,7/17/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.523797,-116.079312,33.523797,-116.079312
Riverside,Coachella Valley MVCD,1696,2012,7/17/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.539988,-116.078863,33.539988,-116.078863
Riverside,Coachella Valley MVCD,1698,2012,7/17/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,2,abundance,COAV,33.525969,-116.078921,33.525969,-116.078921
Riverside,Coachella Valley MVCD,1705,2012,7/17/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.532695,-116.043672,33.532695,-116.043672
Riverside,Coachella Valley MVCD,1709,2012,7/17/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.51823,-116.078914,33.51823,-116.078914
Riverside,Coachella Valley MVCD,1719,2012,7/17/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,28,abundance,COAV,33.532707,-116.035032,33.532707,-116.035032
Riverside,Coachella Valley MVCD,1720,2012,7/17/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,16,abundance,COAV,33.525371,-115.991129,33.525371,-115.991129
Riverside,Coachella Valley MVCD,1730,2012,7/17/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.523699,-116.008858,33.523699,-116.008858
Riverside,Coachella Valley MVCD,1730,2012,7/17/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Bloodfed,1,abundance,COAV,33.523699,-116.008858,33.523699,-116.008858
Riverside,Coachella Valley MVCD,1780,2012,7/24/12 0:00,1,Carbon dioxide baited trap,FALSE,2,Females - Unfed,3,abundance,COAV,33.281944,-115.578611,33.281944,-115.578611
Riverside,Coachella Valley MVCD,1810,2012,7/25/12 0:00,1,Carbon dioxide baited trap,FALSE,2,Females - Unfed,1,abundance,COAV,33.656714,-116.218393,33.656714,-116.218393
Riverside,Coachella Valley MVCD,1843,2012,7/31/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.510767,-115.920793,33.510767,-115.920793
Riverside,Coachella Valley MVCD,1847,2012,7/31/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.51122,-115.925506,33.51122,-115.925506
Riverside,Coachella Valley MVCD,1848,2012,7/31/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,7,abundance,COAV,33.532695,-116.043672,33.532695,-116.043672
Riverside,Coachella Valley MVCD,1856,2012,7/31/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,15,abundance,COAV,33.532707,-116.035032,33.532707,-116.035032
Riverside,Coachella Valley MVCD,1859,2012,7/31/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,2,abundance,COAV,33.512678,-115.930857,33.512678,-115.930857
Riverside,Coachella Valley MVCD,1862,2012,7/31/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,23,abundance,COAV,33.613073,-116.164041,33.613073,-116.164041
Riverside,Coachella Valley MVCD,1866,2012,7/31/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.62715,-116.196887,33.62715,-116.196887
Riverside,Coachella Valley MVCD,1868,2012,7/31/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,14,abundance,COAV,33.454897,-116.078977,33.454897,-116.078977
Riverside,Coachella Valley MVCD,1869,2012,7/31/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,127,abundance,COAV,33.498767,-116.095372,33.498767,-116.095372
Riverside,Coachella Valley MVCD,1871,2012,7/31/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.523797,-116.079312,33.523797,-116.079312
Riverside,Coachella Valley MVCD,1874,2012,7/31/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.525969,-116.078921,33.525969,-116.078921
Riverside,Coachella Valley MVCD,1889,2012,7/31/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,4,abundance,COAV,33.51823,-116.078914,33.51823,-116.078914
Riverside,Coachella Valley MVCD,1890,2012,7/31/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,8,abundance,COAV,33.481054,-116.095336,33.481054,-116.095336
Riverside,Coachella Valley MVCD,1891,2012,7/31/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,2,abundance,COAV,33.525217,-116.095513,33.525217,-116.095513
Riverside,Coachella Valley MVCD,1893,2012,7/31/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.540282,-116.112702,33.540282,-116.112702
Riverside,Coachella Valley MVCD,1945,2012,8/7/12 0:00,1,Carbon dioxide baited trap,FALSE,2,Females - Unfed,12,abundance,COAV,33.281944,-115.578611,33.281944,-115.578611
Riverside,Coachella Valley MVCD,2004,2012,8/9/12 0:00,1,Carbon dioxide baited trap,FALSE,2,Females - Unfed,2,abundance,COAV,33.634805,-116.136049,33.634805,-116.136049
Riverside,Coachella Valley MVCD,2005,2012,8/9/12 0:00,1,Carbon dioxide baited trap,FALSE,3,Females - Unfed,1,abundance,COAV,33.712029,-116.194725,33.712029,-116.194725
Riverside,Coachella Valley MVCD,2007,2012,8/9/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.540282,-116.112702,33.540282,-116.112702
Riverside,Coachella Valley MVCD,2012,2012,8/14/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.459421,-116.087272,33.459421,-116.087272
Riverside,Coachella Valley MVCD,2013,2012,8/14/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,3,abundance,COAV,33.523797,-116.079312,33.523797,-116.079312
Riverside,Coachella Valley MVCD,2014,2012,8/14/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,2,abundance,COAV,33.525969,-116.078921,33.525969,-116.078921
Riverside,Coachella Valley MVCD,2018,2012,8/14/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.539988,-116.078863,33.539988,-116.078863
Riverside,Coachella Valley MVCD,2023,2012,8/14/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.481054,-116.095336,33.481054,-116.095336
Riverside,Coachella Valley MVCD,2036,2012,8/14/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,14,abundance,COAV,33.532707,-116.035032,33.532707,-116.035032
Riverside,Coachella Valley MVCD,2049,2012,8/14/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.498956,-116.130198,33.498956,-116.130198
Riverside,Coachella Valley MVCD,2050,2012,8/14/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,12,abundance,COAV,33.540282,-116.112702,33.540282,-116.112702
Riverside,Coachella Valley MVCD,2059,2012,8/14/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.515167,-115.93451,33.515167,-115.93451
Riverside,Coachella Valley MVCD,2142,2012,8/23/12 0:00,1,Carbon dioxide baited trap,FALSE,2,Females - Unfed,1,abundance,COAV,33.634805,-116.136049,33.634805,-116.136049
Riverside,Coachella Valley MVCD,2153,2012,8/23/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,11,abundance,COAV,33.498956,-116.130198,33.498956,-116.130198
Riverside,Coachella Valley MVCD,2176,2012,8/28/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,2,abundance,COAV,33.62715,-116.196887,33.62715,-116.196887
Riverside,Coachella Valley MVCD,2177,2012,8/28/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.656714,-116.218393,33.656714,-116.218393
Riverside,Coachella Valley MVCD,2180,2012,8/28/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,8,abundance,COAV,33.613073,-116.164041,33.613073,-116.164041
Riverside,Coachella Valley MVCD,2186,2012,8/28/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.540052,-116.061755,33.540052,-116.061755
Riverside,Coachella Valley MVCD,2189,2012,8/28/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,3,abundance,COAV,33.532695,-116.043672,33.532695,-116.043672
Riverside,Coachella Valley MVCD,2190,2012,8/28/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,18,abundance,COAV,33.532707,-116.035032,33.532707,-116.035032
Riverside,Coachella Valley MVCD,2201,2012,8/28/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.51122,-115.925506,33.51122,-115.925506
Riverside,Coachella Valley MVCD,2205,2012,8/28/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,2,abundance,COAV,33.539988,-116.078863,33.539988,-116.078863
Riverside,Coachella Valley MVCD,2206,2012,8/28/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,18,abundance,COAV,33.525969,-116.078921,33.525969,-116.078921
Riverside,Coachella Valley MVCD,2207,2012,8/28/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.463593,-116.074278,33.463593,-116.074278
Riverside,Coachella Valley MVCD,2210,2012,8/28/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,8,abundance,COAV,33.523797,-116.079312,33.523797,-116.079312
Riverside,Coachella Valley MVCD,2214,2012,8/28/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,24,abundance,COAV,33.498956,-116.130198,33.498956,-116.130198
Riverside,Coachella Valley MVCD,2215,2012,8/28/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,9,abundance,COAV,33.459421,-116.087272,33.459421,-116.087272
Riverside,Coachella Valley MVCD,2217,2012,8/28/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,8,abundance,COAV,33.470187,-116.094818,33.470187,-116.094818
Riverside,Coachella Valley MVCD,2220,2012,8/28/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.48065,-116.112692,33.48065,-116.112692
Riverside,Coachella Valley MVCD,2222,2012,8/28/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.516797,-116.082468,33.516797,-116.082468
Riverside,Coachella Valley MVCD,2225,2012,8/28/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,7,abundance,COAV,33.481054,-116.095336,33.481054,-116.095336
Riverside,Coachella Valley MVCD,2227,2012,8/28/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,5,abundance,COAV,33.525217,-116.095513,33.525217,-116.095513
Riverside,Coachella Valley MVCD,2228,2012,8/28/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.498767,-116.095372,33.498767,-116.095372
Riverside,Coachella Valley MVCD,2299,2012,9/6/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.281944,-115.578611,33.281944,-115.578611
Riverside,Coachella Valley MVCD,2308,2012,9/6/12 0:00,1,Carbon dioxide baited trap,FALSE,2,Females - Unfed,39,abundance,COAV,33.634805,-116.136049,33.634805,-116.136049
Riverside,Coachella Valley MVCD,2318,2012,9/6/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.982506,-116.531908,33.982506,-116.531908
Riverside,Coachella Valley MVCD,2334,2012,9/6/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,14,abundance,COAV,33.498956,-116.130198,33.498956,-116.130198
Riverside,Coachella Valley MVCD,2335,2012,9/6/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.521118,-115.939335,33.521118,-115.939335
Riverside,Coachella Valley MVCD,2336,2012,9/6/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.462382,-116.061245,33.462382,-116.061245
Riverside,Coachella Valley MVCD,2342,2012,9/11/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,106,abundance,COAV,33.613073,-116.164041,33.613073,-116.164041
Riverside,Coachella Valley MVCD,2366,2012,9/13/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,18,abundance,COAV,33.498767,-116.095372,33.498767,-116.095372
Riverside,Coachella Valley MVCD,2369,2012,9/13/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.440559,-116.0607,33.440559,-116.0607
Riverside,Coachella Valley MVCD,2373,2012,9/13/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.454897,-116.078977,33.454897,-116.078977
Riverside,Coachella Valley MVCD,2379,2012,9/13/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,2,abundance,COAV,33.498956,-116.130198,33.498956,-116.130198
Riverside,Coachella Valley MVCD,2380,2012,9/13/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.459421,-116.087272,33.459421,-116.087272
Riverside,Coachella Valley MVCD,2384,2012,9/13/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.470187,-116.094818,33.470187,-116.094818
Riverside,Coachella Valley MVCD,2398,2012,9/13/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.512678,-115.930857,33.512678,-115.930857
Riverside,Coachella Valley MVCD,2406,2012,9/13/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,9,abundance,COAV,33.532707,-116.035032,33.532707,-116.035032
Riverside,Coachella Valley MVCD,2451,2012,9/19/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,8,abundance,COAV,33.540282,-116.112702,33.540282,-116.112702
Riverside,Coachella Valley MVCD,2465,2012,9/19/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.598087,-116.224755,33.598087,-116.224755
Riverside,Coachella Valley MVCD,2466,2012,9/19/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,3,abundance,COAV,33.569223,-116.079206,33.569223,-116.079206
Riverside,Coachella Valley MVCD,2467,2012,9/19/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,6,abundance,COAV,33.521118,-115.939335,33.521118,-115.939335
Riverside,Coachella Valley MVCD,2472,2012,9/19/12 0:00,1,Carbon dioxide baited trap,FALSE,2,Females - Unfed,5,abundance,COAV,33.634805,-116.136049,33.634805,-116.136049
Riverside,Coachella Valley MVCD,2473,2012,9/19/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,3,abundance,COAV,33.498956,-116.130198,33.498956,-116.130198
Riverside,Coachella Valley MVCD,2477,2012,9/19/12 0:00,1,Carbon dioxide baited trap,FALSE,2,Females - Unfed,1,abundance,COAV,33.462382,-116.061245,33.462382,-116.061245
Riverside,Coachella Valley MVCD,2517,2012,9/25/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,288,abundance,COAV,33.532707,-116.035032,33.532707,-116.035032
Riverside,Coachella Valley MVCD,2518,2012,9/25/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,192,abundance,COAV,33.532695,-116.043672,33.532695,-116.043672
Riverside,Coachella Valley MVCD,2519,2012,9/25/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,36,abundance,COAV,33.540052,-116.061755,33.540052,-116.061755
Riverside,Coachella Valley MVCD,2520,2012,9/25/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,19,abundance,COAV,33.521118,-115.939335,33.521118,-115.939335
Riverside,Coachella Valley MVCD,2522,2012,9/25/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,2,abundance,COAV,33.524985,-115.97331,33.524985,-115.97331
Riverside,Coachella Valley MVCD,2529,2012,9/26/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,26,abundance,COAV,33.555035,-116.130245,33.555035,-116.130245
Riverside,Coachella Valley MVCD,2530,2012,9/26/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,42,abundance,COAV,33.523797,-116.079312,33.523797,-116.079312
Riverside,Coachella Valley MVCD,2532,2012,9/26/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,24,abundance,COAV,33.539988,-116.078863,33.539988,-116.078863
Riverside,Coachella Valley MVCD,2535,2012,9/26/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,434,abundance,COAV,33.51823,-116.078914,33.51823,-116.078914
Riverside,Coachella Valley MVCD,2537,2012,9/26/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,48,abundance,COAV,33.481054,-116.095336,33.481054,-116.095336
Riverside,Coachella Valley MVCD,2538,2012,9/26/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,462,abundance,COAV,33.525217,-116.095513,33.525217,-116.095513
Riverside,Coachella Valley MVCD,2539,2012,9/26/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,256,abundance,COAV,33.516797,-116.082468,33.516797,-116.082468
Riverside,Coachella Valley MVCD,2540,2012,9/26/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,32,abundance,COAV,33.498767,-116.095372,33.498767,-116.095372
Riverside,Coachella Valley MVCD,2548,2012,9/26/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,2,abundance,COAV,33.498956,-116.130198,33.498956,-116.130198
Riverside,Coachella Valley MVCD,2622,2012,10/2/12 0:00,1,Carbon dioxide baited trap,FALSE,2,Females - Unfed,565,abundance,COAV,33.281944,-115.578611,33.281944,-115.578611
Riverside,Coachella Valley MVCD,2629,2012,10/4/12 0:00,1,Carbon dioxide baited trap,FALSE,2,Females - Unfed,1,abundance,COAV,33.634805,-116.136049,33.634805,-116.136049
Riverside,Coachella Valley MVCD,2631,2012,10/4/12 0:00,1,Carbon dioxide baited trap,FALSE,4,Females - Unfed,2,abundance,COAV,33.712029,-116.194725,33.712029,-116.194725
Riverside,Coachella Valley MVCD,2634,2012,10/4/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,25,abundance,COAV,33.521118,-115.939335,33.521118,-115.939335
Riverside,Coachella Valley MVCD,2662,2012,10/4/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Bloodfed,2,abundance,COAV,33.498956,-116.130198,33.498956,-116.130198
Riverside,Coachella Valley MVCD,2662,2012,10/4/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,19,abundance,COAV,33.498956,-116.130198,33.498956,-116.130198
Riverside,Coachella Valley MVCD,2667,2012,10/10/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,8,abundance,COAV,33.555035,-116.130245,33.555035,-116.130245
Riverside,Coachella Valley MVCD,2671,2012,10/10/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,2,abundance,COAV,33.510786,-116.149466,33.510786,-116.149466
Riverside,Coachella Valley MVCD,2673,2012,10/10/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,18,abundance,COAV,33.498956,-116.130198,33.498956,-116.130198
Riverside,Coachella Valley MVCD,2675,2012,10/10/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,9,abundance,COAV,33.613073,-116.164041,33.613073,-116.164041
Riverside,Coachella Valley MVCD,2677,2012,10/10/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,5,abundance,COAV,33.62715,-116.196887,33.62715,-116.196887
Riverside,Coachella Valley MVCD,2683,2012,10/10/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,24,abundance,COAV,33.540052,-116.061755,33.540052,-116.061755
Riverside,Coachella Valley MVCD,2686,2012,10/10/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,33,abundance,COAV,33.521118,-115.939335,33.521118,-115.939335
Riverside,Coachella Valley MVCD,2687,2012,10/10/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,3,abundance,COAV,33.554938,-116.026518,33.554938,-116.026518
Riverside,Coachella Valley MVCD,2688,2012,10/10/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,2,abundance,COAV,33.583798,-116.026346,33.583798,-116.026346
Riverside,Coachella Valley MVCD,2689,2012,10/10/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,8,abundance,COAV,33.525475,-115.956632,33.525475,-115.956632
Riverside,Coachella Valley MVCD,2691,2012,10/10/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,13,abundance,COAV,33.526966,-116.030798,33.526966,-116.030798
Riverside,Coachella Valley MVCD,2692,2012,10/10/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,4,abundance,COAV,33.569114,-116.061466,33.569114,-116.061466
Riverside,Coachella Valley MVCD,2693,2012,10/10/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.532247,-116.030868,33.532247,-116.030868
Riverside,Coachella Valley MVCD,2694,2012,10/10/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.523699,-116.008858,33.523699,-116.008858
Riverside,Coachella Valley MVCD,2699,2012,10/10/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,128,abundance,COAV,33.525217,-116.095513,33.525217,-116.095513
Riverside,Coachella Valley MVCD,2700,2012,10/10/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,16,abundance,COAV,33.539988,-116.078863,33.539988,-116.078863
Riverside,Coachella Valley MVCD,2701,2012,10/10/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,2,abundance,COAV,33.48065,-116.112692,33.48065,-116.112692
Riverside,Coachella Valley MVCD,2702,2012,10/10/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,16,abundance,COAV,33.540282,-116.112702,33.540282,-116.112702
Riverside,Coachella Valley MVCD,2707,2012,10/10/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,16,abundance,COAV,33.515167,-115.93451,33.515167,-115.93451
Riverside,Coachella Valley MVCD,2708,2012,10/10/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,4,abundance,COAV,33.524985,-115.97331,33.524985,-115.97331
Riverside,Coachella Valley MVCD,2710,2012,10/10/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,2,abundance,COAV,33.539965,-115.991758,33.539965,-115.991758
Riverside,Coachella Valley MVCD,2711,2012,10/10/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.540407,-115.974133,33.540407,-115.974133
Riverside,Coachella Valley MVCD,2712,2012,10/10/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,2,abundance,COAV,33.525371,-115.991129,33.525371,-115.991129
Riverside,Coachella Valley MVCD,2713,2012,10/10/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,2,abundance,COAV,33.540228,-116.008863,33.540228,-116.008863
Riverside,Coachella Valley MVCD,2714,2012,10/10/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,20,abundance,COAV,33.512678,-115.930857,33.512678,-115.930857
Riverside,Coachella Valley MVCD,2715,2012,10/10/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,18,abundance,COAV,33.51122,-115.925506,33.51122,-115.925506
Riverside,Coachella Valley MVCD,2767,2012,10/16/12 0:00,1,Carbon dioxide baited trap,FALSE,2,Females - Bloodfed,1,abundance,COAV,33.281944,-115.578611,33.281944,-115.578611
Riverside,Coachella Valley MVCD,2767,2012,10/16/12 0:00,1,Carbon dioxide baited trap,FALSE,2,Females - Unfed,382,abundance,COAV,33.281944,-115.578611,33.281944,-115.578611
Riverside,Coachella Valley MVCD,2789,2012,10/18/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,14,abundance,COAV,33.498956,-116.130198,33.498956,-116.130198
Riverside,Coachella Valley MVCD,2790,2012,10/18/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,13,abundance,COAV,33.521118,-115.939335,33.521118,-115.939335
Riverside,Coachella Valley MVCD,2793,2012,10/18/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,10,abundance,COAV,33.462382,-116.061245,33.462382,-116.061245
Riverside,Coachella Valley MVCD,2794,2012,10/18/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,2,abundance,COAV,33.613189,-116.078175,33.613189,-116.078175
Riverside,Coachella Valley MVCD,2807,2012,10/18/12 0:00,1,Carbon dioxide baited trap,FALSE,2,Females - Unfed,1,abundance,COAV,33.634805,-116.136049,33.634805,-116.136049
Riverside,Coachella Valley MVCD,2839,2012,10/23/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,3,abundance,COAV,33.613073,-116.164041,33.613073,-116.164041
Riverside,Coachella Valley MVCD,2846,2012,10/23/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,7,abundance,COAV,33.462382,-116.061245,33.462382,-116.061245
Riverside,Coachella Valley MVCD,2847,2012,10/23/12 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.510786,-116.149466,33.510786,-116.149466
